"Date","Games"
"2014-5-26","866"
"2014-5-27","866"
"2014-5-28","866"
"2014-5-29","866"
"2014-5-30","866"
"2014-5-31","866"
"2014-6-1","866"
"2014-6-2","878"
"2014-6-3","878"
"2014-6-4","881"
"2014-6-5","882"
"2014-6-6","897"
"2014-6-7","897"
"2014-6-8","897"
"2014-6-9","897"
"2014-6-10","897"
"2014-6-11","897"
"2014-6-12","897"
"2014-6-13","897"
"2014-6-14","897"
"2014-6-15","897"
"2014-6-16","897"
"2014-6-17","897"
"2014-6-18","897"
"2014-6-19","904"
"2014-6-20","908"
"2014-6-21","917"
"2014-6-22","923"
"2014-6-23","926"
"2014-6-24","947"
"2014-6-25","949"
"2014-6-26","951"
"2014-6-27","955"
"2014-6-28","956"
"2014-6-29","962"
"2014-6-30","962"
"2014-7-1","962"
"2014-7-2","962"
"2014-7-3","962"
"2014-7-4","962"
"2014-7-5","962"
"2014-7-6","962"
"2014-7-7","962"
"2014-7-8","971"
"2014-7-9","971"
"2014-7-10","971"
"2014-7-11","971"
"2014-7-12","971"
"2014-7-13","971"
"2014-7-14","971"
"2014-7-15","971"
"2014-7-16","971"
"2014-7-17","971"
"2014-7-18","971"
"2014-7-19","971"
"2014-7-20","971"
"2014-7-21","971"
"2014-7-22","971"
"2014-7-23","971"
"2014-7-24","989"
"2014-7-25","989"
"2014-7-26","989"
"2014-7-27","993"
"2014-7-28","993"
"2014-7-29","993"
"2014-7-30","993"
"2014-7-31","993"
"2014-8-1","993"
"2014-8-2","993"
"2014-8-3","996"
"2014-8-4","996"
"2014-8-5","996"
"2014-8-6","996"
"2014-8-7","996"
"2014-8-8","996"
"2014-8-9","996"
"2014-8-10","996"
"2014-8-11","996"
"2014-8-12","1013"
"2014-8-13","1013"
"2014-8-14","1013"
"2014-8-15","1013"
"2014-8-16","1013"
"2014-8-17","1013"
"2014-8-18","1013"
"2014-8-19","1013"
"2014-8-20","1013"
"2014-8-21","1013"
"2014-8-22","1013"
"2014-8-23","1013"
"2014-8-24","1013"
"2014-8-25","1013"
"2014-8-26","1013"
"2014-8-27","1013"
"2014-8-28","1013"
"2014-8-29","1013"
"2014-8-30","1013"
"2014-8-31","1013"
"2014-9-1","1013"
"2014-9-2","1013"
"2014-9-3","1013"
"2014-9-4","1013"
"2014-9-5","1013"
"2014-9-6","1013"
"2014-9-7","1013"
"2014-9-8","1013"
"2014-9-9","1013"
"2014-9-10","1013"
"2014-9-11","1013"
"2014-9-12","1013"
"2014-9-13","1013"
"2014-9-14","1013"
"2014-9-15","1013"
"2014-9-16","1013"
"2014-9-17","1013"
"2014-9-18","1013"
"2014-9-19","1013"
"2014-9-20","1013"
"2014-9-21","1013"
"2014-9-22","1013"
"2014-9-23","1013"
"2014-9-24","1019"
"2014-9-25","1019"
"2014-9-26","1019"
"2014-9-27","1019"
"2014-9-28","1019"
"2014-9-29","1019"
"2014-9-30","1019"
"2014-10-1","1019"
"2014-10-2","1019"
"2014-10-3","1019"
"2014-10-4","1019"
"2014-10-5","1019"
"2014-10-6","1019"
"2014-10-7","1019"
"2014-10-8","1019"
"2014-10-9","1019"
"2014-10-10","1025"
"2014-10-11","1026"
"2014-10-12","1026"
"2014-10-13","1026"
"2014-10-14","1026"
"2014-10-15","1026"
"2014-10-16","1026"
"2014-10-17","1026"
"2014-10-18","1026"
"2014-10-19","1026"
"2014-10-20","1026"
"2014-10-21","1026"
"2014-10-22","1026"
"2014-10-23","1026"
"2014-10-24","1028"
"2014-10-25","1028"
"2014-10-26","1028"
"2014-10-27","1028"
"2014-10-28","1028"
"2014-10-29","1028"
"2014-10-30","1030"
"2014-10-31","1030"
"2014-11-1","1030"
"2014-11-2","1030"
"2014-11-3","1030"
"2014-11-4","1030"
"2014-11-5","1030"
"2014-11-6","1030"
"2014-11-7","1030"
"2014-11-8","1030"
"2014-11-9","1031"
"2014-11-10","1031"
"2014-11-11","1031"
"2014-11-12","1031"
"2014-11-13","1031"
"2014-11-14","1031"
"2014-11-15","1031"
"2014-11-16","1031"
"2014-11-17","1031"
"2014-11-18","1031"
"2014-11-19","1031"
"2014-11-20","1031"
"2014-11-21","1031"
"2014-11-22","1031"
"2014-11-23","1031"
"2014-11-24","1031"
"2014-11-25","1031"
"2014-11-26","1032"
"2014-11-27","1032"
"2014-11-28","1035"
"2014-11-29","1035"
"2014-11-30","1035"
"2014-12-1","1035"
"2014-12-2","1035"
"2014-12-3","1035"
"2014-12-4","1035"
"2014-12-5","1035"
"2014-12-6","1037"
"2014-12-7","1037"
"2014-12-8","1037"
"2014-12-9","1037"
"2014-12-10","1038"
"2014-12-11","1038"
"2014-12-12","1038"
"2014-12-13","1038"
"2014-12-14","1038"
"2014-12-15","1038"
"2014-12-16","1038"
"2014-12-17","1038"
"2014-12-18","1048"
"2014-12-19","1048"
"2014-12-20","1060"
"2014-12-21","1060"
"2014-12-22","1060"
"2014-12-23","1060"
"2014-12-24","1060"
"2014-12-25","1060"
"2014-12-26","1067"
"2014-12-27","1067"
"2014-12-28","1067"
"2014-12-29","1067"
"2014-12-30","1067"
"2014-12-31","1068"
"2015-1-1","1068"
"2015-1-2","1068"
"2015-1-3","1068"
"2015-1-4","1068"
"2015-1-5","1068"
"2015-1-6","1068"
"2015-1-7","1068"
"2015-1-8","1068"
"2015-1-9","1068"
"2015-1-10","1095"
"2015-1-11","1095"
"2015-1-12","1095"
"2015-1-13","1095"
"2015-1-14","1095"
"2015-1-15","1095"
"2015-1-16","1095"
"2015-1-17","1095"
"2015-1-18","1095"
"2015-1-19","1095"
"2015-1-20","1095"
"2015-1-21","1095"
"2015-1-22","1095"
"2015-1-23","1095"
"2015-1-24","1095"
"2015-1-25","1095"
"2015-1-26","1095"
"2015-1-27","1095"
"2015-1-28","1095"
"2015-1-29","1095"
"2015-1-30","1095"
"2015-1-31","1095"
"2015-2-1","1095"
"2015-2-2","1095"
"2015-2-3","1095"
"2015-2-4","1095"
"2015-2-5","1095"
"2015-2-6","1095"
"2015-2-7","1095"
"2015-2-8","1095"
"2015-2-9","1095"
"2015-2-10","1095"
"2015-2-11","1095"
"2015-2-12","1095"
"2015-2-13","1095"
"2015-2-14","1095"
"2015-2-15","1095"
"2015-2-16","1095"
"2015-2-17","1096"
"2015-2-18","1096"
"2015-2-19","1096"
"2015-2-20","1096"
"2015-2-21","1096"
"2015-2-22","1096"
"2015-2-23","1096"
"2015-2-24","1096"
"2015-2-25","1096"
"2015-2-26","1096"
"2015-2-27","1096"
"2015-2-28","1096"
"2015-3-1","1096"
"2015-3-2","1096"
"2015-3-3","1096"
"2015-3-4","1096"
"2015-3-5","1096"
"2015-3-6","1096"
"2015-3-7","1096"
"2015-3-8","1096"
"2015-3-9","1096"
"2015-3-10","1096"
"2015-3-11","1096"
"2015-3-12","1096"
"2015-3-13","1096"
"2015-3-14","1096"
"2015-3-15","1097"
"2015-3-16","1097"
"2015-3-17","1097"
"2015-3-18","1097"
"2015-3-19","1097"
"2015-3-20","1097"
"2015-3-21","1097"
"2015-3-22","1097"
"2015-3-23","1097"
"2015-3-24","1097"
"2015-3-25","1097"
"2015-3-26","1097"
"2015-3-27","1097"
"2015-3-28","1097"
"2015-3-29","1097"
"2015-3-30","1099"
"2015-3-31","1099"
"2015-4-1","1099"
"2015-4-2","1099"
"2015-4-3","1099"
"2015-4-4","1099"
"2015-4-5","1099"
"2015-4-6","1099"
"2015-4-7","1099"
"2015-4-8","1099"
"2015-4-9","1099"
"2015-4-10","1099"
"2015-4-11","1099"
"2015-4-12","1099"
"2015-4-13","1099"
"2015-4-14","1099"
"2015-4-15","1099"
"2015-4-16","1099"
"2015-4-17","1099"
"2015-4-18","1099"
"2015-4-19","1099"
"2015-4-20","1099"
"2015-4-21","1099"
"2015-4-22","1099"
"2015-4-23","1099"
"2015-4-24","1099"
"2015-4-25","1099"
"2015-4-26","1099"
"2015-4-27","1099"
"2015-4-28","1099"
"2015-4-29","1099"
"2015-4-30","1099"
"2015-5-1","1099"
"2015-5-2","1099"
"2015-5-3","1099"
"2015-5-4","1099"
"2015-5-5","1099"
"2015-5-6","1099"
"2015-5-7","1099"
"2015-5-8","1099"
"2015-5-9","1099"
"2015-5-10","1099"
"2015-5-11","1099"
"2015-5-12","1099"
"2015-5-13","1099"
"2015-5-14","1099"
"2015-5-15","1099"
"2015-5-16","1099"
"2015-5-17","1099"
"2015-5-18","1099"
"2015-5-19","1099"
"2015-5-20","1099"
"2015-5-21","1099"
"2015-5-22","1099"
"2015-5-23","1099"
"2015-5-24","1099"
"2015-5-25","1099"
"2015-5-26","1099"
"2015-5-27","1099"
"2015-5-28","1103"
"2015-5-29","1105"
"2015-5-30","1106"
"2015-5-31","1106"
"2015-6-1","1106"
"2015-6-2","1106"
"2015-6-3","1106"
"2015-6-4","1106"
"2015-6-5","1106"
"2015-6-6","1106"
"2015-6-7","1106"
"2015-6-8","1106"
"2015-6-9","1106"
"2015-6-10","1119"
"2015-6-11","1120"
"2015-6-12","1121"
"2015-6-13","1121"
"2015-6-14","1123"
"2015-6-15","1138"
"2015-6-16","1141"
"2015-6-17","1141"
"2015-6-18","1141"
"2015-6-19","1144"
"2015-6-20","1144"
"2015-6-21","1144"
"2015-6-22","1144"
"2015-6-23","1144"
"2015-6-24","1152"
"2015-6-25","1152"
"2015-6-26","1152"
"2015-6-27","1152"
"2015-6-28","1152"
"2015-6-29","1152"
"2015-6-30","1152"
"2015-7-1","1152"
"2015-7-2","1152"
"2015-7-3","1152"
"2015-7-4","1152"
"2015-7-5","1152"
"2015-7-6","1152"
"2015-7-7","1152"
"2015-7-8","1152"
"2015-7-9","1152"
"2015-7-10","1152"
"2015-7-11","1154"
"2015-7-12","1154"
"2015-7-13","1154"
"2015-7-14","1154"
"2015-7-15","1154"
"2015-7-16","1154"
"2015-7-17","1154"
"2015-7-18","1154"
"2015-7-19","1154"
"2015-7-20","1154"
"2015-7-21","1154"
"2015-7-22","1154"
"2015-7-23","1154"
"2015-7-24","1154"
"2015-7-25","1157"
"2015-7-26","1157"
"2015-7-27","1157"
"2015-7-28","1157"
"2015-7-29","1157"
"2015-7-30","1157"
"2015-7-31","1157"
"2015-8-1","1157"
"2015-8-2","1157"
"2015-8-3","1159"
"2015-8-4","1159"
"2015-8-5","1159"
"2015-8-6","1160"
"2015-8-7","1160"
"2015-8-8","1160"
"2015-8-9","1160"
"2015-8-10","1160"
"2015-8-11","1160"
"2015-8-12","1160"
"2015-8-13","1160"
"2015-8-14","1160"
"2015-8-15","1160"
"2015-8-16","1160"
"2015-8-17","1160"
"2015-8-18","1160"
"2015-8-19","1160"
"2015-8-20","1160"
"2015-8-21","1160"
"2015-8-22","1160"
"2015-8-23","1160"
"2015-8-24","1160"
"2015-8-25","1160"
"2015-8-26","1160"
"2015-8-27","1160"
"2015-8-28","1161"
"2015-8-29","1161"
"2015-8-30","1161"
"2015-8-31","1161"
"2015-9-1","1161"
"2015-9-2","1161"
"2015-9-3","1161"
"2015-9-4","1161"
"2015-9-5","1161"
"2015-9-6","1161"
"2015-9-7","1161"
"2015-9-8","1161"
"2015-9-9","1161"
"2015-9-10","1161"
"2015-9-11","1161"
"2015-9-12","1161"
"2015-9-13","1161"
"2015-9-14","1161"
"2015-9-15","1161"
"2015-9-16","1161"
"2015-9-17","1161"
"2015-9-18","1161"
"2015-9-19","1161"
"2015-9-20","1161"
"2015-9-21","1161"
"2015-9-22","1161"
"2015-9-23","1161"
"2015-9-24","1161"
"2015-9-25","1161"
"2015-9-26","1161"
"2015-9-27","1161"
"2015-9-28","1161"
"2015-9-29","1161"
"2015-9-30","1161"
"2015-10-1","1161"
"2015-10-2","1161"
"2015-10-3","1161"
"2015-10-4","1161"
"2015-10-5","1161"
"2015-10-6","1161"
"2015-10-7","1161"
"2015-10-8","1161"
"2015-10-9","1161"
"2015-10-10","1161"
"2015-10-11","1161"
"2015-10-12","1161"
"2015-10-13","1161"
"2015-10-14","1161"
"2015-10-15","1161"
"2015-10-16","1161"
"2015-10-17","1161"
"2015-10-18","1161"
"2015-10-19","1161"
"2015-10-20","1161"
"2015-10-21","1161"
"2015-10-22","1161"
"2015-10-23","1161"
"2015-10-24","1161"
"2015-10-25","1161"
"2015-10-26","1161"
"2015-10-27","1161"
"2015-10-28","1161"
"2015-10-29","1161"
"2015-10-30","1161"
"2015-10-31","1161"
"2015-11-1","1161"
"2015-11-2","1161"
"2015-11-3","1161"
"2015-11-4","1161"
"2015-11-5","1161"
"2015-11-6","1161"
"2015-11-7","1161"
"2015-11-8","1161"
"2015-11-9","1161"
"2015-11-10","1161"
"2015-11-11","1161"
"2015-11-12","1161"
"2015-11-13","1161"
"2015-11-14","1161"
"2015-11-15","1161"
"2015-11-16","1162"
"2015-11-17","1162"
"2015-11-18","1162"
"2015-11-19","1162"
"2015-11-20","1162"
"2015-11-21","1162"
"2015-11-22","1162"
"2015-11-23","1162"
"2015-11-24","1162"
"2015-11-25","1162"
"2015-11-26","1162"
"2015-11-27","1162"
"2015-11-28","1162"
"2015-11-29","1162"
"2015-11-30","1162"
"2015-12-1","1162"
"2015-12-2","1162"
"2015-12-3","1162"
"2015-12-4","1172"
"2015-12-5","1172"
"2015-12-6","1172"
"2015-12-7","1172"
"2015-12-8","1172"
"2015-12-9","1172"
"2015-12-10","1172"
"2015-12-11","1172"
"2015-12-12","1172"
"2015-12-13","1173"
"2015-12-14","1174"
"2015-12-15","1174"
"2015-12-16","1174"
"2015-12-17","1174"
"2015-12-18","1176"
"2015-12-19","1176"
"2015-12-20","1176"
"2015-12-21","1176"
"2015-12-22","1178"
"2015-12-23","1178"
"2015-12-24","1181"
"2015-12-25","1182"
"2015-12-26","1182"
"2015-12-27","1182"
"2015-12-28","1182"
"2015-12-29","1182"
"2015-12-30","1182"
"2015-12-31","1182"
"2016-1-1","1182"
"2016-1-2","1183"
"2016-1-3","1183"
"2016-1-4","1183"
"2016-1-5","1183"
"2016-1-6","1183"
"2016-1-7","1183"
"2016-1-8","1183"
"2016-1-9","1183"
"2016-1-10","1183"
"2016-1-11","1183"
"2016-1-12","1183"
"2016-1-13","1183"
"2016-1-14","1183"
"2016-1-15","1183"
"2016-1-16","1183"
"2016-1-17","1183"
"2016-1-18","1183"
"2016-1-19","1183"
"2016-1-20","1183"
"2016-1-21","1183"
"2016-1-22","1185"
"2016-1-23","1185"
"2016-1-24","1185"
"2016-1-25","1185"
"2016-1-26","1185"
"2016-1-27","1185"
"2016-1-28","1185"
"2016-1-29","1185"
"2016-1-30","1185"
"2016-1-31","1186"
"2016-2-1","1186"
"2016-2-2","1188"
"2016-2-3","1188"
"2016-2-4","1197"
"2016-2-5","1197"
"2016-2-6","1197"
"2016-2-7","1197"
"2016-2-8","1197"
"2016-2-9","1197"
"2016-2-10","1197"
"2016-2-11","1197"
"2016-2-12","1198"
"2016-2-13","1198"
"2016-2-14","1198"
"2016-2-15","1253"
"2016-2-16","1253"
"2016-2-17","1253"
"2016-2-18","1253"
"2016-2-19","1253"
"2016-2-20","1254"
"2016-2-21","1254"
"2016-2-22","1254"
"2016-2-23","1263"
"2016-2-24","1263"
"2016-2-25","1263"
"2016-2-26","1263"
"2016-2-27","1263"
"2016-2-28","1263"
"2016-2-29","1263"
"2016-3-1","1263"
"2016-3-2","1263"
"2016-3-3","1263"
"2016-3-4","1263"
"2016-3-5","1263"
"2016-3-6","1263"
"2016-3-7","1263"
"2016-3-8","1263"
"2016-3-9","1263"
"2016-3-10","1263"
"2016-3-11","1263"
"2016-3-12","1263"
"2016-3-13","1263"
"2016-3-14","1264"
"2016-3-15","1264"
"2016-3-16","1264"
"2016-3-17","1264"
"2016-3-18","1264"
"2016-3-19","1264"
"2016-3-20","1264"
"2016-3-21","1264"
"2016-3-22","1319"
"2016-3-23","1319"
"2016-3-24","1319"
"2016-3-25","1319"
"2016-3-26","1319"
"2016-3-27","1320"
"2016-3-28","1320"
"2016-3-29","1320"
"2016-3-30","1320"
"2016-3-31","1320"
"2016-4-1","1320"
"2016-4-2","1322"
"2016-4-3","1322"
"2016-4-4","1322"
"2016-4-5","1322"
"2016-4-6","1322"
"2016-4-7","1322"
"2016-4-8","1322"
"2016-4-9","1322"
"2016-4-10","1322"
"2016-4-11","1322"
"2016-4-12","1322"
"2016-4-13","1335"
"2016-4-14","1339"
"2016-4-15","1340"
"2016-4-16","1380"
"2016-4-17","1380"
"2016-4-18","1380"
"2016-4-19","1394"
"2016-4-20","1395"
"2016-4-21","1395"
"2016-4-22","1411"
"2016-4-23","1411"
"2016-4-24","1411"
"2016-4-25","1411"
"2016-4-26","1411"
"2016-4-27","1411"
"2016-4-28","1411"
"2016-4-29","1411"
"2016-4-30","1411"
"2016-5-1","1411"
"2016-5-2","1411"
"2016-5-3","1417"
"2016-5-4","1417"
"2016-5-5","1417"
"2016-5-6","1417"
"2016-5-7","1417"
"2016-5-8","1417"
"2016-5-9","1417"
"2016-5-10","1428"
"2016-5-11","1428"
"2016-5-12","1428"
"2016-5-13","1428"
"2016-5-14","1428"
"2016-5-15","1428"
"2016-5-16","1428"
"2016-5-17","1428"
"2016-5-18","1428"
"2016-5-19","1433"
"2016-5-20","1433"
"2016-5-21","1433"
"2016-5-22","1433"
"2016-5-23","1433"
"2016-5-24","1433"
"2016-5-25","1434"
"2016-5-26","1434"
"2016-5-27","1434"
"2016-5-28","1434"
"2016-5-29","1434"
"2016-5-30","1434"
"2016-5-31","1434"
"2016-6-1","1434"
"2016-6-2","1434"
"2016-6-3","1444"
"2016-6-4","1444"
"2016-6-5","1445"
"2016-6-6","1446"
"2016-6-7","1446"
"2016-6-8","1446"
"2016-6-9","1446"
"2016-6-10","1446"
"2016-6-11","1448"
"2016-6-12","1448"
"2016-6-13","1451"
"2016-6-14","1451"
"2016-6-15","1461"
"2016-6-16","1461"
"2016-6-17","1461"
"2016-6-18","1461"
"2016-6-19","1463"
"2016-6-20","1469"
"2016-6-21","1484"
"2016-6-22","1499"
"2016-6-23","1500"
"2016-6-24","1506"
"2016-6-25","1506"
"2016-6-26","1506"
"2016-6-27","1506"
"2016-6-28","1506"
"2016-6-29","1523"
"2016-6-30","1523"
"2016-7-1","1528"
"2016-7-2","1529"
"2016-7-3","1529"
"2016-7-4","1532"
"2016-7-5","1532"
"2016-7-6","1532"
"2016-7-7","1532"
"2016-7-8","1532"
"2016-7-9","1532"
"2016-7-10","1540"
"2016-7-11","1540"
"2016-7-12","1540"
"2016-7-13","1561"
"2016-7-14","1562"
"2016-7-15","1562"
"2016-7-16","1563"
"2016-7-17","1567"
"2016-7-18","1567"
"2016-7-19","1567"
"2016-7-20","1567"
"2016-7-21","1567"
"2016-7-22","1567"
"2016-7-23","1567"
"2016-7-24","1567"
"2016-7-25","1567"
"2016-7-26","1567"
"2016-7-27","1567"
"2016-7-28","1567"
"2016-7-29","1568"
"2016-7-30","1568"
"2016-7-31","1568"
"2016-8-1","1568"
"2016-8-2","1568"
"2016-8-3","1568"
"2016-8-4","1568"
"2016-8-5","1568"
"2016-8-6","1568"
"2016-8-7","1568"
"2016-8-8","1568"
"2016-8-9","1576"
"2016-8-10","1576"
"2016-8-11","1576"
"2016-8-12","1576"
"2016-8-13","1576"
"2016-8-14","1576"
"2016-8-15","1576"
"2016-8-16","1576"
"2016-8-17","1578"
"2016-8-18","1578"
"2016-8-19","1578"
"2016-8-20","1578"
"2016-8-21","1579"
"2016-8-22","1579"
"2016-8-23","1579"
"2016-8-24","1579"
"2016-8-25","1580"
"2016-8-26","1580"
"2016-8-27","1580"
"2016-8-28","1580"
"2016-8-29","1580"
"2016-8-30","1585"
"2016-8-31","1585"
"2016-9-1","1585"
"2016-9-2","1585"
"2016-9-3","1589"
"2016-9-4","1589"
"2016-9-5","1589"
"2016-9-6","1589"
"2016-9-7","1589"
"2016-9-8","1590"
"2016-9-9","1590"
"2016-9-10","1590"
"2016-9-11","1590"
"2016-9-12","1591"
"2016-9-13","1591"
"2016-9-14","1591"
"2016-9-15","1591"
"2016-9-16","1591"
"2016-9-17","1591"
"2016-9-18","1591"
"2016-9-19","1591"
"2016-9-20","1591"
"2016-9-21","1591"
"2016-9-22","1591"
"2016-9-23","1603"
"2016-9-24","1603"
"2016-9-25","1638"
"2016-9-26","1638"
"2016-9-27","1643"
"2016-9-28","1643"
"2016-9-29","1643"
"2016-9-30","1643"
"2016-10-1","1643"
"2016-10-2","1643"
"2016-10-3","1643"
"2016-10-4","1643"
"2016-10-5","1643"
"2016-10-6","1643"
"2016-10-7","1643"
"2016-10-8","1643"
"2016-10-9","1668"
"2016-10-10","1668"
"2016-10-11","1668"
"2016-10-12","1668"
"2016-10-13","1668"
"2016-10-14","1668"
"2016-10-15","1679"
"2016-10-16","1692"
"2016-10-17","1692"
"2016-10-18","1692"
"2016-10-19","1692"
"2016-10-20","1692"
"2016-10-21","1692"
"2016-10-22","1692"
"2016-10-23","1692"
"2016-10-24","1692"
"2016-10-25","1702"
"2016-10-26","1702"
"2016-10-27","1702"
"2016-10-28","1702"
"2016-10-29","1702"
"2016-10-30","1712"
"2016-10-31","1712"
"2016-11-1","1712"
"2016-11-2","1712"
"2016-11-3","1713"
"2016-11-4","1713"
"2016-11-5","1713"
"2016-11-6","1713"
"2016-11-7","1713"
"2016-11-8","1713"
"2016-11-9","1714"
"2016-11-10","1714"
"2016-11-11","1714"
"2016-11-12","1714"
"2016-11-13","1714"
"2016-11-14","1714"
"2016-11-15","1722"
"2016-11-16","1722"
"2016-11-17","1722"
"2016-11-18","1722"
"2016-11-19","1722"
"2016-11-20","1722"
"2016-11-21","1728"
"2016-11-22","1728"
"2016-11-23","1728"
"2016-11-24","1745"
"2016-11-25","1745"
"2016-11-26","1780"
"2016-11-27","1780"
"2016-11-28","1785"
"2016-11-29","1785"
"2016-11-30","1785"
"2016-12-1","1795"
"2016-12-2","1795"
"2016-12-3","1795"
"2016-12-4","1795"
"2016-12-5","1795"
"2016-12-6","1795"
"2016-12-7","1795"
"2016-12-8","1795"
"2016-12-9","1795"
"2016-12-10","1795"
"2016-12-11","1795"
"2016-12-12","1795"
"2016-12-13","1795"
"2016-12-14","1795"
"2016-12-15","1795"
"2016-12-16","1795"
"2016-12-17","1795"
"2016-12-18","1815"
"2016-12-19","1815"
"2016-12-20","1815"
"2016-12-21","1815"
"2016-12-22","1815"
"2016-12-23","1815"
"2016-12-24","1836"
"2016-12-25","1836"
"2016-12-26","1836"
"2016-12-27","1836"
"2016-12-28","1836"
"2016-12-29","1836"
"2016-12-30","1836"
"2016-12-31","1836"
"2017-1-1","1836"
"2017-1-2","1836"
"2017-1-3","1836"
"2017-1-4","1836"
"2017-1-5","1837"
"2017-1-6","1837"
"2017-1-7","1837"
"2017-1-8","1837"
"2017-1-9","1837"
"2017-1-10","1838"
"2017-1-11","1839"
"2017-1-12","1839"
"2017-1-13","1839"
"2017-1-14","1839"
"2017-1-15","1921"
"2017-1-16","1921"
"2017-1-17","1921"
"2017-1-18","1921"
"2017-1-19","1932"
"2017-1-20","1970"
"2017-1-21","1979"
"2017-1-22","1996"
"2017-1-23","1996"
"2017-1-24","1996"
"2017-1-25","1996"
"2017-1-26","1996"
"2017-1-27","1996"
"2017-1-28","1996"
"2017-1-29","1996"
"2017-1-30","1996"
"2017-1-31","1996"
"2017-2-1","2014"
"2017-2-2","2014"
"2017-2-3","2014"
"2017-2-4","2014"
"2017-2-5","2051"
"2017-2-6","2078"
"2017-2-7","2078"
"2017-2-8","2078"
"2017-2-9","2078"
"2017-2-10","2079"
"2017-2-11","2079"
"2017-2-12","2079"
"2017-2-13","2079"
"2017-2-14","2079"
"2017-2-15","2079"
"2017-2-16","2114"
"2017-2-17","2182"
"2017-2-18","2182"
"2017-2-19","2182"
"2017-2-20","2182"
"2017-2-21","2182"
"2017-2-22","2182"
"2017-2-23","2182"
"2017-2-24","2184"
"2017-2-25","2186"
"2017-2-26","2211"
"2017-2-27","2211"
"2017-2-28","2211"
"2017-3-1","2211"
"2017-3-2","2222"
"2017-3-3","2237"
"2017-3-4","2237"
"2017-3-5","2241"
"2017-3-6","2241"
"2017-3-7","2241"
"2017-3-8","2251"
"2017-3-9","2251"
"2017-3-10","2251"
"2017-3-11","2251"
"2017-3-12","2251"
"2017-3-13","2253"
"2017-3-14","2259"
"2017-3-15","2259"
"2017-3-16","2259"
"2017-3-17","2259"
"2017-3-18","2259"
"2017-3-19","2259"
"2017-3-20","2259"
"2017-3-21","2259"
"2017-3-22","2264"
"2017-3-23","2264"
"2017-3-24","2264"
"2017-3-25","2264"
"2017-3-26","2264"
"2017-3-27","2264"
"2017-3-28","2295"
"2017-3-29","2295"
"2017-3-30","2295"
"2017-3-31","2306"
"2017-4-1","2311"
"2017-4-2","2311"
"2017-4-3","2311"
"2017-4-4","2311"
"2017-4-5","2311"
"2017-4-6","2311"
"2017-4-7","2311"
"2017-4-8","2311"
"2017-4-9","2327"
"2017-4-10","2327"
"2017-4-11","2333"
"2017-4-12","2336"
"2017-4-13","2336"
"2017-4-14","2336"
"2017-4-15","2336"
"2017-4-16","2336"
"2017-4-17","2338"
"2017-4-18","2338"
"2017-4-19","2338"
"2017-4-20","2338"
"2017-4-21","2338"
"2017-4-22","2347"
"2017-4-23","2347"
"2017-4-24","2347"
"2017-4-25","2347"
"2017-4-26","2347"
"2017-4-27","2347"
"2017-4-28","2347"
"2017-4-29","2347"
"2017-4-30","2347"
"2017-5-1","2347"
"2017-5-2","2347"
"2017-5-3","2347"
"2017-5-4","2347"
"2017-5-5","2347"
"2017-5-6","2347"
"2017-5-7","2359"
"2017-5-8","2359"
"2017-5-9","2365"
"2017-5-10","2365"
"2017-5-11","2367"
"2017-5-12","2367"
"2017-5-13","2367"
"2017-5-14","2367"
"2017-5-15","2367"
"2017-5-16","2367"
"2017-5-17","2367"
"2017-5-18","2367"
"2017-5-19","2367"
"2017-5-20","2368"
"2017-5-21","2374"
"2017-5-22","2374"
"2017-5-23","2374"
"2017-5-24","2374"
"2017-5-25","2374"
"2017-5-26","2374"
"2017-5-27","2374"
"2017-5-28","2393"
"2017-5-29","2393"
"2017-5-30","2393"
"2017-5-31","2393"
"2017-6-1","2393"
"2017-6-2","2407"
"2017-6-3","2407"
"2017-6-4","2407"
"2017-6-5","2407"
"2017-6-6","2407"
"2017-6-7","2407"
"2017-6-8","2407"
"2017-6-9","2407"
"2017-6-10","2407"
"2017-6-11","2411"
"2017-6-12","2411"
"2017-6-13","2411"
"2017-6-14","2411"
"2017-6-15","2411"
"2017-6-16","2411"
"2017-6-17","2411"
"2017-6-18","2411"
"2017-6-19","2414"
"2017-6-20","2431"
"2017-6-21","2431"
"2017-6-22","2431"
"2017-6-23","2433"
"2017-6-24","2444"
"2017-6-25","2444"
"2017-6-26","2444"
"2017-6-27","2444"
"2017-6-28","2444"
"2017-6-29","2470"
"2017-6-30","2470"
"2017-7-1","2470"
"2017-7-2","2470"
"2017-7-3","2474"
"2017-7-4","2476"
"2017-7-5","2476"
"2017-7-6","2479"
"2017-7-7","2479"
"2017-7-8","2479"
"2017-7-9","2480"
"2017-7-10","2482"
"2017-7-11","2492"
"2017-7-12","2492"
"2017-7-13","2492"
"2017-7-14","2492"
"2017-7-15","2492"
"2017-7-16","2492"
"2017-7-17","2492"
"2017-7-18","2492"
"2017-7-19","2492"
"2017-7-20","2497"
"2017-7-21","2497"
"2017-7-22","2497"
"2017-7-23","2497"
"2017-7-24","2497"
"2017-7-25","2497"
"2017-7-26","2506"
"2017-7-27","2506"
"2017-7-28","2506"
"2017-7-29","2506"
"2017-7-30","2506"
"2017-7-31","2506"
"2017-8-1","2506"
"2017-8-2","2506"
"2017-8-3","2506"
"2017-8-4","2506"
"2017-8-5","2506"
"2017-8-6","2506"
"2017-8-7","2506"
"2017-8-8","2525"
"2017-8-9","2525"
